temperature_K,axis,wavelength_um,n,k
50,c,25.126,4.646,0.1018979
50,c,25.189,4.5318,0.091056021
50,c,25.253,4.4275,0.081740141
50,c,25.316,4.3318,0.073659259
50,c,25.381,4.2435,0.066590379
50,c,25.445,4.1615,0.060364497
50,c,25.51,4.0852,0.054847615
50,c,25.575,4.0138,0.049930733
50,c,25.641,3.9468,0.045530851
50,c,25.707,3.8837,0.041575969
50,c,25.773,3.8241,0.038011085
50,c,25.84,3.7677,0.034787202
50,c,25.907,3.7142,0.031865319
50,c,25.974,3.6632,0.029211434
50,c,26.042,3.6145,0.02679855
50,c,26.11,3.568,0.024601665
50,c,26.178,3.5235,0.022598779
50,c,26.247,3.4807,0.020773894
50,c,26.316,3.4396,0.019110007
50,c,26.385,3.3999,0.01759312
50,c,26.455,3.3616,0.016211233
50,c,26.525,3.3246,0.014952344
50,c,26.596,3.2888,0.013808457
50,c,26.667,3.254,0.012768568
50,c,26.738,3.2202,0.011825678
50,c,26.81,3.1873,0.010970789
50,c,26.882,3.1553,0.010198898
50,c,26.954,3.124,0.0095034066
50,c,27.027,3.0934,0.0088774153
50,c,27.1,3.0635,0.0083160227
50,c,27.174,3.0341,0.0078139305
50,c,27.248,3.0053,0.0073665371
50,c,27.322,2.977,0.0069694424
50,c,27.397,2.9491,0.006618448
50,c,27.473,2.9216,0.0063098537
50,c,27.548,2.8944,0.0060399568
50,c,27.624,2.8676,0.0058055601
50,c,27.701,2.841,0.0056037635
50,c,27.778,2.8146,0.0054316655
50,c,27.855,2.7884,0.0052867664
50,c,27.933,2.7624,0.0051669672
50,c,28.011,2.7364,0.0050699668
50,c,28.09,2.7105,0.0049941663
50,c,28.169,2.6847,0.0049377646
50,c,28.249,2.6588,0.0048995627
50,c,28.329,2.6329,0.0048783596
50,c,28.409,2.6068,0.0048729551
50,c,28.49,2.5806,0.0048827504
50,c,28.571,2.5543,0.0049071444
50,c,28.653,2.5276,0.0049455383
50,c,28.736,2.5007,0.0049978319
50,c,28.818,2.4735,0.005063923
50,c,28.902,2.4458,0.0051438149
50,c,28.986,2.4177,0.0052379054
50,c,29.07,2.3891,0.0053466946
50,c,29.155,2.3599,0.0054707833
50,c,29.24,2.33,0.0056110707
50,c,29.326,2.2993,0.0057687577
50,c,29.412,2.2678,0.0059452433
50,c,29.499,2.2354,0.0061423284
50,c,29.586,2.2019,0.0063620121
50,c,29.674,2.1673,0.0066069953
50,c,29.762,2.1313,0.0068801771
50,c,29.851,2.0939,0.0071851583
50,c,29.94,2.0548,0.0075266381
50,c,30.03,2.0138,0.0079097174
50,c,30.12,1.9707,0.0083412951
50,c,30.211,1.9253,0.0088294723
50,c,30.303,1.8771,0.0093845487
50,c,30.395,1.8258,0.010019724
50,c,30.488,1.771,0.010751998
50,c,30.581,1.712,0.011603071
50,c,30.675,1.6481,0.012605143
50,c,30.769,1.5784,0.013798214
50,c,30.864,1.5017,0.015244283
50,c,30.96,1.4164,0.017035353
50,c,31.056,1.3202,0.01931842
50,c,31.153,1.2097,0.022350487
50,c,31.25,1.0798,0.026633552
50,c,31.348,0.92071,0.033334616
50,c,31.447,0.71148,0.04620568
50,c,31.546,0.37758,0.093617742
50,c,31.646,0.07289,0.5237358
50,c,31.746,0.049079,0.84429586
50,c,31.847,0.041273,1.0956359
50,c,31.949,0.037572,1.321736
50,c,32.051,0.0357,1.539136
50,c,32.154,0.03491,1.7593361
50,c,32.258,0.035741,1.9944361
50,c,32.362,0.051029,2.2660362
50,c,32.468,0.09195,2.6318362
50,c,32.573,0.29308,3.3907363
50,c,32.68,2.802,1.3162363
50,c,32.787,0.13286,1.8187364
50,c,32.895,0.064267,2.4965364
50,c,33.003,0.063104,2.9056365
50,c,33.113,0.067437,3.2682365
50,c,33.223,0.075212,3.6381366
50,c,33.333,0.086821,4.0437366
50,c,33.445,0.10387,4.5115367
50,c,33.557,0.12974,5.0772367
50,c,33.67,0.17169,5.7998367
50,c,33.784,0.24751,6.7931368
50,c,33.898,0.41256,8.3239368
50,c,34.014,0.93599,11.252037
50,c,34.13,6.5707,20.930037
50,c,34.247,15.645,2.1773369
50,c,34.364,10.481,0.58746693
50,c,34.483,8.4851,0.28914696
50,c,34.602,7.3692,0.17716699
50,c,34.722,6.6349,0.12177701
50,c,34.843,6.1036,0.090194039
50,c,34.965,5.6929,0.071074062
50,c,35.088,5.3583,0.059653085
50,c,35.211,5.0713,0.053621105
50,c,35.336,4.8096,0.052323125
50,c,35.461,4.5489,0.057651143
50,c,35.587,4.2465,0.078848159
50,c,35.714,3.7733,0.16637717
50,c,35.842,2.4303,1.1820372
50,c,35.971,6.8703,1.4814372
50,c,36.101,5.2922,0.15546721
50,c,36.232,4.8311,0.051391222
50,c,36.364,4.5933,0.024021231
50,c,36.496,4.4347,0.014677238
50,c,36.63,4.3149,0.011384244
50,c,36.765,4.2179,0.009896848
50,c,36.9,4.1358,0.008865751
50,c,37.037,4.0645,0.0080140526
50,c,37.175,4.0013,0.0072837528
50,c,37.313,3.9444,0.0066474517
50,c,37.453,3.8928,0.0060865491
50,c,37.594,3.8455,0.0055879452
50,c,37.736,3.8019,0.0051418399
50,c,37.879,3.7614,0.0047405332
50,c,38.023,3.7238,0.0043780251
50,c,38.168,3.6885,0.0040493156
50,c,38.314,3.6555,0.0037503048
50,c,38.462,3.6244,0.0034775925
50,c,38.61,3.595,0.0032284789
50,c,38.76,3.5672,0.0030002638
50,c,38.911,3.5408,0.0027910473
50,c,39.062,3.5158,0.0025989296
50,c,39.216,3.492,0.0024223103
50,c,39.37,3.4693,0.0022598897
50,c,39.526,3.4476,0.0021102677
50,c,39.683,3.4268,0.0019725443
50,c,39.841,3.4069,0.0018456195
50,c,40.0,3.3879,0.0017286934
50,c,40.161,3.3696,0.0016209658
50,c,40.323,3.352,0.0015217368
50,c,40.486,3.3351,0.0014303065
50,c,40.65,3.3188,0.0013460749
50,c,40.816,3.3031,0.0012686418
50,c,40.984,3.288,0.0011974072
50,c,41.152,3.2734,0.0011318715
50,c,41.322,3.2592,0.0010717343
50,c,41.494,3.2456,0.0010164256
50,c,41.667,3.2323,0.0009657156
50,c,41.841,3.2195,0.00091920434
50,c,42.017,3.2071,0.00087659159
50,c,42.194,3.1951,0.00083754759
50,c,42.373,3.1834,0.00080181211
50,c,42.553,3.1721,0.0007690954
50,c,42.735,3.1611,0.00073916722
50,c,42.918,3.1503,0.00071178783
50,c,43.103,3.1399,0.00068673699
50,c,43.29,3.1298,0.00066381468
50,c,43.478,3.1199,0.00064283121
50,c,43.668,3.1103,0.00062359629
50,c,43.86,3.101,0.00060594994
50,c,44.053,3.0919,0.00058975245
50,c,44.248,3.083,0.00057485355
50,c,44.444,3.0743,0.00056112355
50,c,44.643,3.0658,0.00054845185
50,c,44.843,3.0576,0.00053670907
50,c,45.045,3.0495,0.00052581492
50,c,45.249,3.0416,0.0005156694
50,c,45.455,3.0339,0.00050620253
50,c,45.662,3.0264,0.00049732464
50,c,45.872,3.019,0.0004889751
50,c,46.083,3.0118,0.00048110458
50,c,46.296,3.0047,0.00047365276
50,c,46.512,2.9978,0.00046656931
50,c,46.729,2.9911,0.00045982493
50,c,46.948,2.9845,0.00045336929
50,c,47.17,2.978,0.00044717207
50,c,47.393,2.9716,0.00044122396
50,c,47.619,2.9654,0.0004354743
50,c,47.847,2.9593,0.00042992343
50,c,48.077,2.9533,0.00042454139
50,c,48.309,2.9475,0.00041931819
50,c,48.544,2.9417,0.00041423349
50,c,48.78,2.9361,0.00040928802
50,c,49.02,2.9306,0.00040446071
50,c,49.261,2.9251,0.00039974269
50,c,49.505,2.9198,0.00039513322
50,c,49.751,2.9145,0.00039062271
50,c,50.0,2.9094,0.0003862008
50,c,50.251,2.9043,0.00038186787
50,c,50.505,2.8994,0.00037761359
50,c,50.761,2.8945,0.00037344833
50,c,51.02,2.8897,0.00036935176
50,c,51.282,2.885,0.00036532388
50,c,51.546,2.8804,0.0003613751
50,c,51.813,2.8758,0.00035748507
50,c,52.083,2.8714,0.00035366379
50,c,52.356,2.867,0.00034990131
50,c,52.632,2.8626,0.00034619764
50,c,52.91,2.8584,0.00034255317
50,c,53.191,2.8542,0.00033896757
50,c,53.476,2.8501,0.00033543047
50,c,53.763,2.846,0.00033195265
50,c,54.054,2.842,0.00032852339
50,c,54.348,2.8381,0.00032514309
50,c,54.645,2.8342,0.00032181177
50,c,54.945,2.8304,0.00031852946
50,c,55.249,2.8266,0.00031529582
50,c,55.556,2.823,0.00031209124
50,c,55.866,2.8193,0.00030894574
50,c,56.18,2.8157,0.000305829
50,c,56.497,2.8122,0.0003027614
50,c,56.818,2.8087,0.00029973261
50,c,57.143,2.8053,0.00029674266
50,c,57.471,2.8019,0.00029379194
50,c,57.803,2.7986,0.00029087011
50,c,58.14,2.7953,0.00028798685
50,c,58.48,2.7921,0.00028514291
50,c,58.824,2.7889,0.00028232797
50,c,59.172,2.7858,0.00027955205
50,c,59.524,2.7827,0.00027679519
50,c,59.88,2.7796,0.00027408742
50,c,60.241,2.7766,0.00027139841
50,c,60.606,2.7737,0.00026873857
50,c,60.976,2.7708,0.00026611756
50,c,61.35,2.7679,0.00026351579
50,c,61.728,2.765,0.00026094327
50,c,62.112,2.7622,0.00025839936
50,c,62.5,2.7595,0.00025588479
50,c,62.893,2.7567,0.00025338924
50,c,63.291,2.7541,0.00025092276
50,c,63.694,2.7514,0.00024848539
50,c,64.103,2.7488,0.00024606682
50,c,64.516,2.7462,0.00024367778
50,c,64.935,2.7437,0.00024130763
50,c,65.359,2.7411,0.00023895674
50,c,65.789,2.7387,0.00023663484
50,c,66.225,2.7362,0.00023433196
50,c,66.667,2.7338,0.00023204814
50,c,67.114,2.7314,0.00022978377
50,c,67.568,2.7291,0.00022754823
50,c,68.027,2.7268,0.00022532222
50,c,68.493,2.7245,0.00022312514
50,c,68.966,2.7222,0.00022093705
50,c,69.444,2.72,0.00021877861
50,c,69.93,2.7178,0.00021662895
50,c,70.423,2.7156,0.00021450843
50,c,70.922,2.7135,0.0002123974
50,c,71.429,2.7114,0.00021030531
50,c,71.942,2.7093,0.00020823281
50,c,72.464,2.7072,0.00020616905
50,c,72.993,2.7052,0.0002041247
50,c,73.529,2.7032,0.0002020998
50,c,74.074,2.7012,0.00020009383
50,c,74.627,2.6992,0.00019809714
50,c,75.188,2.6973,0.00019611978
50,c,75.758,2.6954,0.00019415153
50,c,76.336,2.6935,0.00019220274
50,c,76.923,2.6917,0.00019026318
50,c,77.519,2.6898,0.00018834292
50,c,78.125,2.688,0.00018643176
50,c,78.74,2.6862,0.00018454002
50,c,79.365,2.6845,0.00018265751
50,c,80.0,2.6827,0.00018078431
50,c,80.645,2.681,0.00017893046
50,c,81.301,2.6793,0.0001770858
50,c,81.967,2.6776,0.00017525065
50,c,82.645,2.676,0.00017343457
50,c,83.333,2.6743,0.00017161814
50,c,84.034,2.6727,0.0001698307
50,c,84.746,2.6711,0.00016804281
50,c,85.47,2.6696,0.00016626431
50,c,86.207,2.668,0.00016450505
50,c,86.957,2.6665,0.0001627551
50,c,87.719,2.665,0.00016100478
50,c,88.496,2.6635,0.0001592735
50,c,89.286,2.662,0.00015755179
50,c,90.09,2.6606,0.00015583952
50,c,90.909,2.6591,0.00015414655
50,c,91.743,2.6577,0.00015245299
50,c,92.593,2.6563,0.00015076872
50,c,93.458,2.655,0.00014909403
50,c,94.34,2.6536,0.00014742863
50,c,95.238,2.6523,0.0001457728
50,c,96.154,2.6509,0.00014412626
50,c,97.087,2.6496,0.00014248929
50,c,98.039,2.6484,0.00014086164
50,c,99.01,2.6471,0.0001392434
50,c,100.0,2.6458,0.00013763469
50,c,101.01,2.6446,0.00013602543
50,c,102.04,2.6434,0.00013443573
50,c,103.09,2.6422,0.00013284572
50,c,104.17,2.641,0.00013126381
50,c,105.26,2.6398,0.00012969348
50,c,106.38,2.6387,0.00012812152
50,c,107.53,2.6375,0.00012656812
50,c,108.7,2.6364,0.000125015
50,c,109.89,2.6353,0.00012347225
50,c,111.11,2.6342,0.00012192846
50,c,112.36,2.6331,0.0001204038
50,c,113.64,2.6321,0.00011887843
50,c,114.94,2.631,0.00011736092
50,c,116.28,2.63,0.00011584856
50,c,117.65,2.629,0.00011434396
50,c,119.05,2.628,0.00011284523
50,c,120.48,2.627,0.00011135353
50,c,121.95,2.626,0.00010986672
50,c,123.46,2.6251,0.000108385
50,c,125.0,2.6241,0.00010691078
50,c,126.58,2.6232,0.00010544099
50,c,128.21,2.6223,0.00010397667
50,c,129.87,2.6214,0.00010251933
50,c,131.58,2.6205,0.00010106585
50,c,133.33,2.6196,9.9618552e-05
50,c,135.14,2.6188,9.8174499e-05
50,c,136.99,2.6179,9.6737033e-05
50,c,138.89,2.6171,9.5305296e-05
50,c,140.85,2.6163,9.387652e-05
50,c,142.86,2.6155,9.2453923e-05
50,c,144.93,2.6147,9.1034768e-05
50,c,147.06,2.6139,8.9621301e-05
50,c,149.25,2.6132,8.8212759e-05
50,c,151.52,2.6124,8.680667e-05
50,c,153.85,2.6117,8.5406035e-05
50,c,156.25,2.6109,8.4009251e-05
50,c,158.73,2.6102,8.2617795e-05
50,c,161.29,2.6095,8.1228976e-05
50,c,163.93,2.6088,7.9845086e-05
50,c,166.67,2.6082,7.8463982e-05
50,c,169.49,2.6075,7.7087427e-05
50,c,172.41,2.6069,7.5714333e-05
50,c,175.44,2.6062,7.4345408e-05
50,c,178.57,2.6056,7.2979665e-05
50,c,181.82,2.605,7.1617211e-05
50,c,185.19,2.6044,7.0257454e-05
50,c,188.68,2.6038,6.8902778e-05
50,c,192.31,2.6032,6.755046e-05
50,c,196.08,2.6027,6.6200949e-05
50,c,200.0,2.6021,6.4855162e-05
50,c,204.08,2.6016,6.351206e-05
50,c,208.33,2.601,6.2171649e-05
50,c,212.77,2.6005,6.0834525e-05
50,c,217.39,2.6,5.9499669e-05
50,c,222.22,2.5995,5.8168317e-05
50,c,227.27,2.599,5.6839654e-05
50,c,232.56,2.5986,5.5512509e-05
50,c,238.1,2.5981,5.4189155e-05
50,c,243.9,2.5977,5.2867872e-05
50,c,250.0,2.5972,5.1548974e-05
50,c,256.41,2.5968,5.0231893e-05
50,c,263.16,2.5964,4.8917462e-05
50,c,270.27,2.596,4.7604902e-05
50,c,277.78,2.5956,4.6294941e-05
50,c,285.71,2.5952,4.4986951e-05
50,c,294.12,2.5948,4.3680374e-05
50,c,303.03,2.5945,4.2375767e-05
50,c,312.5,2.5941,4.1073839e-05
50,c,322.58,2.5938,3.9772682e-05
50,c,333.33,2.5935,3.8474315e-05
50,c,344.83,2.5932,3.7176554e-05
50,c,357.14,2.5929,3.5881745e-05
50,c,370.37,2.5926,3.4587571e-05
50,c,384.62,2.5923,3.3294134e-05
50,c,400.0,2.592,3.2003602e-05
50,c,416.67,2.5917,3.0713738e-05
50,c,434.78,2.5915,2.9424757e-05
50,c,454.55,2.5913,2.8137413e-05
50,c,476.19,2.591,2.6850975e-05
50,c,500.0,2.5908,2.5566266e-05
50,c,526.32,2.5906,2.4282317e-05
50,c,555.56,2.5904,2.2999191e-05
50,c,588.24,2.5902,2.1716858e-05
50,c,625.0,2.5901,2.0435347e-05
50,c,666.67,2.5899,1.915459e-05
50,c,714.29,2.5897,1.7874648e-05
50,c,769.23,2.5896,1.6595531e-05
50,c,833.33,2.5895,1.5317207e-05
50,c,909.09,2.5893,1.4038676e-05
50,c,1000.0,2.5892,1.2760963e-05
75,c,0.08,1.2095608,0.91175142
75,c,0.081,1.2364706,0.91336647
75,c,0.082,1.2601208,0.90907031
75,c,0.083,1.2834766,0.89965109
75,c,0.084,1.2949497,0.88385058
75,c,0.085,1.3048543,0.86784959
75,c,0.086,1.3090047,0.86078241
75,c,0.087,1.3066762,0.86175722
75,c,0.088,1.3055446,0.87152701
75,c,0.089,1.3056346,0.88902542
75,c,0.09,1.3102837,0.90709207
75,c,0.091,1.327033,0.92497452
75,c,0.092,1.3561295,0.93384338
75,c,0.093,1.3944608,0.94271223
75,c,0.094,1.4176017,0.9445526
75,c,0.095,1.4402352,0.94244914
75,c,0.096,1.4586792,0.94296743
75,c,0.097,1.4720787,0.94664269
75,c,0.098,1.4854781,0.95122441
75,c,0.099,1.5101997,0.95663668
75,c,0.1,1.5419271,0.95899347
75,c,0.101,1.573607,0.95495032
75,c,0.102,1.6052083,0.95073044
75,c,0.103,1.6368096,0.93898994
75,c,0.104,1.6628971,0.92724944
75,c,0.105,1.6878759,0.91123281
75,c,0.106,1.709432,0.88901365
75,c,0.107,1.7250719,0.8667945
75,c,0.108,1.7407117,0.84381768
75,c,0.109,1.7519841,0.81986741
75,c,0.11,1.754617,0.80555454
75,c,0.111,1.7572499,0.79613681
75,c,0.112,1.7598828,0.78671907
75,c,0.113,1.7624037,0.78028696
75,c,0.114,1.7648646,0.77808138
75,c,0.115,1.7673255,0.77587581
75,c,0.116,1.7697864,0.77367024
75,c,0.117,1.7808224,0.76994892
75,c,0.118,1.7953603,0.760064
75,c,0.119,1.8100243,0.75017908
75,c,0.12,1.8257848,0.73752559
75,c,0.121,1.8415453,0.72275878
75,c,0.122,1.8568538,0.70799197
75,c,0.123,1.8678838,0.6928755
75,c,0.124,1.8789139,0.67745301
75,c,0.125,1.8811403,0.66203053
75,c,0.126,1.8752648,0.64633309
75,c,0.127,1.8691569,0.63061596
75,c,0.128,1.8615979,0.63015527
75,c,0.129,1.8540388,0.63274089
75,c,0.13,1.8470044,0.63909728
75,c,0.131,1.8574495,0.64554189
75,c,0.132,1.8678945,0.64633154
75,c,0.133,1.8793687,0.63871255
75,c,0.134,1.8911676,0.62644809
75,c,0.135,1.8911837,0.61756746
75,c,0.136,1.887303,0.60980595
75,c,0.137,1.8821315,0.60640994
75,c,0.138,1.8743308,0.61190693
75,c,0.139,1.86653,0.62149898
75,c,0.14,1.8587293,0.6502715
75,c,0.141,1.8726683,0.68845928
75,c,0.142,1.8953059,0.71682508
75,c,0.143,1.9363466,0.73323769
75,c,0.144,1.9810926,0.73553549
75,c,0.145,2.0394406,0.73783329
75,c,0.146,2.1049337,0.72383577
75,c,0.147,2.1575272,0.66646649
75,c,0.148,2.1972678,0.59914068
75,c,0.149,2.2304074,0.52709024
75,c,0.15,2.2396888,0.40832334
75,c,0.151,2.2489702,0.26140798
75,c,0.152,2.2493389,0.15993038
75,c,0.153,2.240446,0.074176614
75,c,0.154,2.2315531,0.042088307
75,c,0.155,2.2114548,0.01
75,c,0.156,2.1893454,0.003
75,c,0.157,2.167236,0.001
75,c,0.158,2.1507178,0.0003
75,c,0.159,2.1372691,0.0001
75,c,0.16,2.1238204,4e-05
75,c,0.161,2.1103717,2e-05
75,c,0.162,2.0969229,1.2e-05
75,c,0.163,2.0848602,9e-06
75,c,0.164,2.0755299,7e-06
75,c,0.165,2.0661997,6e-06
75,c,0.166,2.0568694,5.5e-06
75,c,0.167,2.0475391,5.2e-06
75,c,0.168,2.0382089,4.900004e-06
75,c,0.169,2.0291044,4.6781661e-06
75,c,0.17,2.0216532,4.5359187e-06
75,c,0.171,2.014202,4.4007723e-06
75,c,0.172,2.0067508,4.2772632e-06
75,c,0.173,1.9992996,4.1643041e-06
75,c,0.174,1.9918484,4.0587474e-06
75,c,0.175,1.9843973,3.9498162e-06
75,c,0.176,1.9777673,3.8522418e-06
75,c,0.177,1.9723197,3.7595375e-06
75,c,0.178,1.9668721,3.6654336e-06
75,c,0.179,1.9614245,3.5760902e-06
75,c,0.18,1.9559769,3.4930212e-06
75,c,0.181,1.9505293,3.4262193e-06
75,c,0.182,1.9450817,3.3534931e-06
75,c,0.183,1.9396342,3.2883952e-06
75,c,0.184,1.9341866,3.2387843e-06
75,c,0.185,1.929039,3.1769899e-06
75,c,0.186,1.9248873,3.126018e-06
75,c,0.187,1.9207357,3.1014485e-06
75,c,0.188,1.916584,3.0764095e-06
75,c,0.189,1.9124324,3.0520637e-06
75,c,0.19,1.9082807,3.0397182e-06
75,c,0.191,1.9041291,3.0222808e-06
75,c,0.192,1.8999774,2.9941766e-06
75,c,0.193,1.8958258,2.9768491e-06
75,c,0.194,1.8916741,2.9536362e-06
75,c,0.195,1.8875225,2.923465e-06
75,c,0.196,1.8833708,2.8780204e-06
75,c,0.197,1.8792192,2.8281163e-06
75,c,0.198,1.8750675,2.7719467e-06
75,c,0.199,1.8709159,2.696638e-06
75,c,0.2,1.8667642,2.6137057e-06
75,c,0.201,1.8626126,2.52149e-06
75,c,0.202,1.8590004,2.4137476e-06
75,c,0.203,1.856304,2.2957869e-06
75,c,0.204,1.8536076,2.1745371e-06
75,c,0.205,1.8509112,2.0501733e-06
75,c,0.206,1.8482148,1.9128652e-06
75,c,0.207,1.8455184,1.7870308e-06
75,c,0.208,1.842822,1.671759e-06
75,c,0.209,1.8401256,1.5519419e-06
75,c,0.21,1.8374291,1.4283282e-06
75,c,0.211,1.8347327,1.3259327e-06
75,c,0.212,1.8320363,1.2178962e-06
75,c,0.213,1.8293399,1.1177399e-06
75,c,0.214,1.8266435,1.0372371e-06
75,c,0.215,1.8239471,9.596041e-07
75,c,0.216,1.8212507,8.9228147e-07
75,c,0.217,1.8185543,8.2593477e-07
75,c,0.218,1.8158579,7.5819913e-07
75,c,0.219,1.8131615,7.1239849e-07
75,c,0.22,1.8104651,6.6571944e-07
75,c,0.221,1.8077687,6.2341779e-07
75,c,0.222,1.8050722,5.7279115e-07
75,c,0.223,1.8023758,5.3045068e-07
75,c,0.224,1.7996794,5.0309255e-07
75,c,0.225,1.796983,4.7643668e-07
75,c,0.226,1.7942866,4.4599881e-07
75,c,0.227,1.7915902,4.2056763e-07
75,c,0.228,1.7893389,3.8777782e-07
75,c,0.229,1.7877273,3.5440644e-07
75,c,0.23,1.7861157,3.2737709e-07
75,c,0.231,1.7845041,3.0608884e-07
75,c,0.232,1.7828926,2.8545435e-07
75,c,0.233,1.781281,2.7220501e-07
75,c,0.234,1.7796694,2.6257873e-07
75,c,0.235,1.7780579,2.2865731e-07
75,c,0.236,1.7764463,2.0020163e-07
75,c,0.237,1.7748347,1.8490476e-07
75,c,0.238,1.7732231,1.8064278e-07
75,c,0.239,1.7716116,1.6687881e-07
75,c,0.24,1.77,1.4895221e-07
75,c,0.241,1.7686667,1.4298935e-07
75,c,0.242,1.7673333,1.3690927e-07
75,c,0.243,1.766,1.1816196e-07
75,c,0.244,1.7646667,9.8240334e-08
75,c,0.245,1.7633333,9.3315463e-08
75,c,0.246,1.762,8.6298924e-08
75,c,0.247,1.7606667,7.9973321e-08
75,c,0.248,1.7593333,6.6150945e-08
75,c,0.249,1.758,5.5324243e-08
75,c,0.25,1.7566667,5.3625624e-08
75,c,0.26,1.7442,0.0
75,c,0.27,1.7334074,0.0
75,c,0.28,1.7243589,0.0
75,c,0.29,1.7160196,0.0
75,c,0.3,1.7088,0.0
75,c,0.31,1.7027,0.0
75,c,0.32,1.6973242,0.0
75,c,0.33,1.6925727,0.0
75,c,0.34,1.6886018,0.0
75,c,0.35,1.6856345,0.0
75,c,0.36,1.6826673,0.0
75,c,0.37,1.6797,0.0
75,c,0.38,1.6773667,0.0
75,c,0.39,1.6750333,0.0
75,c,0.4,1.6727,0.0
75,c,0.41,1.6709689,0.0
75,c,0.42,1.6692379,0.0
75,c,0.43,1.6675068,0.0
75,c,0.44,1.666128,0.0
75,c,0.45,1.6650567,0.0
75,c,0.46,1.6639853,0.0
75,c,0.47,1.662914,0.0
75,c,0.48,1.6618427,0.0
75,c,0.49,1.6607713,0.0
75,c,0.5,1.6597,0.0
75,c,0.51,1.6589,0.0
75,c,0.52,1.6581,0.0
75,c,0.53,1.6573,0.0
75,c,0.54,1.6565,0.0
75,c,0.55,1.6557,0.0
75,c,0.56,1.6550995,0.0
75,c,0.57,1.654499,0.0
75,c,0.58,1.6538984,0.0
75,c,0.59,1.6532979,0.0
75,c,0.6,1.6526974,0.0
75,c,0.61,1.6520969,0.0
75,c,0.62,1.6515943,0.0
75,c,0.63,1.6512825,0.0
75,c,0.64,1.6509707,0.0
75,c,0.65,1.6506589,0.0
75,c,0.66,1.6503471,0.0
75,c,0.67,1.6500353,0.0
75,c,0.68,1.6497236,0.0
75,c,0.69,1.6494118,0.0
75,c,0.7,1.6491,0.0
75,c,0.71,1.64891,0.0
75,c,0.72,1.64872,0.0
75,c,0.73,1.64853,0.0
75,c,0.74,1.64834,0.0
75,c,0.75,1.64815,0.0
75,c,0.76,1.64796,0.0
75,c,0.77,1.64777,0.0
75,c,0.78,1.64758,0.0
75,c,0.79,1.64739,0.0
75,c,0.8,1.6472,0.0
75,c,0.81,1.64703,0.0
75,c,0.82,1.64686,0.0
75,c,0.83,1.64669,0.0
75,c,0.84,1.64652,0.0
75,c,0.85,1.64635,0.0
75,c,0.86,1.64618,0.0
75,c,0.87,1.64601,0.0
75,c,0.88,1.64584,0.0
75,c,0.89,1.64567,0.0
75,c,0.9,1.6455,0.0
75,c,0.91,1.64535,0.0
75,c,0.92,1.6452,0.0
75,c,0.93,1.64505,0.0
75,c,0.94,1.6449,0.0
75,c,0.95,1.64475,0.0
75,c,0.96,1.6446,0.0
75,c,0.97,1.64445,0.0
75,c,0.98,1.6443,0.0
75,c,0.99,1.64415,0.0
75,c,1.0,1.644,0.0
75,c,1.01,1.64387,0.0
75,c,1.02,1.64374,0.0
75,c,1.03,1.64361,0.0
75,c,1.04,1.64348,0.0
75,c,1.05,1.64335,0.0
75,c,1.06,1.64322,0.0
75,c,1.07,1.64309,0.0
75,c,1.08,1.64296,0.0
75,c,1.09,1.64283,0.0
75,c,1.1,1.6427,0.0
75,c,1.11,1.6426249,0.0
75,c,1.12,1.6425499,0.0
75,c,1.13,1.6424748,0.0
75,c,1.14,1.6423997,0.0
75,c,1.15,1.6423247,0.0
75,c,1.16,1.6422496,0.0
75,c,1.17,1.6421745,0.0
75,c,1.18,1.6420995,0.0
75,c,1.19,1.6420244,0.0
75,c,1.2,1.6419493,0.0
75,c,1.21,1.6418743,0.0
75,c,1.22,1.6417992,0.0
75,c,1.23,1.6417242,0.0
75,c,1.24,1.6416491,0.0
75,c,1.25,1.641574,0.0
75,c,1.26,1.6414,0.0
75,c,1.27,1.6414,0.0
75,c,1.28,1.6413,0.0
75,c,1.29,1.6412,0.0
75,c,1.3,1.6411,0.0
75,c,1.31,1.641,0.0
75,c,1.32,1.641,0.0
75,c,1.33,1.6409,0.0
75,c,1.34,1.6408,0.0
75,c,1.35,1.6407,0.0
75,c,1.36,1.6406,0.0
75,c,1.37,1.6406,0.0
75,c,1.38,1.6405,0.0
75,c,1.39,1.6404,0.0
75,c,1.4,1.6403,0.0
75,c,1.41,1.6402,0.0
75,c,1.42,1.6401,0.0
75,c,1.43,1.64,0.0
75,c,1.44,1.64,0.0
75,c,1.45,1.6399,0.0
75,c,1.46,1.6398,0.0
75,c,1.47,1.6397,0.0
75,c,1.48,1.6396,0.0
75,c,1.49,1.6395,0.0
75,c,1.5,1.6394,0.0
75,c,1.51,1.6393,0.0
75,c,1.52,1.6392,0.0
75,c,1.53,1.6391,0.0
75,c,1.54,1.639,0.0
75,c,1.55,1.639,0.0
75,c,1.56,1.6389,0.0
75,c,1.57,1.6388,0.0
75,c,1.58,1.6387,0.0
75,c,1.59,1.6386,0.0
75,c,1.6,1.6385,0.0
75,c,1.61,1.6384,0.0
75,c,1.62,1.6383,0.0
75,c,1.63,1.6382,0.0
75,c,1.64,1.6381,0.0
75,c,1.65,1.638,0.0
75,c,1.66,1.6379,0.0
75,c,1.67,1.6378,0.0
75,c,1.68,1.6377,0.0
75,c,1.69,1.6376,0.0
75,c,1.7,1.6375,0.0
75,c,1.71,1.6374,0.0
75,c,1.72,1.6372,0.0
75,c,1.73,1.6371,0.0
75,c,1.74,1.637,0.0
75,c,1.75,1.6369,0.0
