T_M,s,Q_pr
2900.0,0.09602868133327577,0.9999993561465017
2900.0,0.14076056368941353,0.9999997814034643
2900.0,0.2063293592608744,0.9999999286328917
2900.0,0.3024412760021134,0.999999977617953
2900.0,0.4433238476456204,0.9999999931320976
2900.0,0.6498320483542196,0.9999999978343507
2900.0,0.9525354733585204,0.9999999994467986
2900.0,1.396243583714055,0.9999999999198084
2900.0,2.046638891241483,1.0
2900.0,3.0,1.0
3200.0,1e-06,1.1268546625643652
3200.0,1.465817938297957e-06,0.992347149588101
3200.0,2.148622228236069e-06,0.8478752581911438
3200.0,3.149489004774151e-06,0.7320355304982861
3200.0,4.61657747967013e-06,0.6446277425917599
3200.0,6.767062083242849e-06,0.5845768138383226
3200.0,9.919280991193291e-06,0.5405913073514912
3200.0,1.4539860011909036e-05,0.507092542610804
3200.0,2.1312787625797413e-05,0.48431514273083176
3200.0,3.1240666417028575e-05,0.46833678959124164
3200.0,4.5793129238462956e-05,0.4567453429272408
3200.0,6.712439028853553e-05,0.44848642129646976
3200.0,9.839213538224856e-05,0.44323704896724053
3200.0,0.0001442249570307409,0.44031655701761946
3200.0,0.00021140752916591187,0.4385525678746754
3200.0,0.00030988494854264186,0.43759458030344633
3200.0,0.0004542349163823433,0.43702114491571853
3200.0,0.0006658256886345107,0.4395522544154016
3200.0,0.000975979238180055,0.47203577585062645
3200.0,0.0014306078747306974,0.5766240738450289
3200.0,0.0020970106854505707,0.7368856196753502
3200.0,0.0030738358795359385,0.8757502179510667
3200.0,0.004505683771607652,0.9590366644128548
3200.0,0.006604512096720485,0.9948430629866019
3200.0,0.009681012305078729,0.9994068152167024
3200.0,0.014190601497667654,0.9997721871157788
3200.0,0.02080083823051906,0.9999365649328605
3200.0,0.030490241809928712,0.9999899072927773
3200.0,0.04469314338803587,0.9999971255386657
3200.0,0.06551201129710572,0.9999987142402857
3200.0,0.09602868133327577,0.9999995193911654
3200.0,0.14076056368941353,0.9999998369753808
3200.0,0.2063293592608744,0.9999999468094737
3200.0,0.3024412760021134,0.9999999833257543
3200.0,0.4433238476456204,0.999999994885033
3200.0,0.6498320483542196,0.9999999983874006
3200.0,0.9525354733585204,0.9999999995881238
3200.0,1.396243583714055,0.999999999940299
3200.0,2.046638891241483,1.0
3200.0,3.0,1.0
3500.0,1e-06,1.103696408853869
3500.0,1.465817938297957e-06,0.9598014645646987
3500.0,2.148622228236069e-06,0.8202594797573778
3500.0,3.149489004774151e-06,0.7116395438008795
3500.0,4.61657747967013e-06,0.6296984820754259
3500.0,6.767062083242849e-06,0.5739253571809295
3500.0,9.919280991193291e-06,0.5328954836615811
3500.0,1.4539860011909036e-05,0.5015534835915668
3500.0,2.1312787625797413e-05,0.48024679499000844
3500.0,3.1240666417028575e-05,0.46525079093047944
3500.0,4.5793129238462956e-05,0.454209865678679
3500.0,6.712439028853553e-05,0.44628582881136925
3500.0,9.839213538224856e-05,0.4411560935643157
3500.0,0.0001442249570307409,0.4381926179961367
3500.0,0.00021140752916591187,0.4362894975151856
3500.0,0.00030988494854264186,0.43519341962379715
3500.0,0.0004542349163823433,0.43462015051789943
3500.0,0.0006658256886345107,0.43977675960398793
3500.0,0.000975979238180055,0.48658919198803985
3500.0,0.0014306078747306974,0.6084706380509679
3500.0,0.0020970106854505707,0.7694281925693857
3500.0,0.0030738358795359385,0.895546218746093
3500.0,0.004505683771607652,0.9664971591090126
3500.0,0.006604512096720485,0.9958688660319925
3500.0,0.009681012305078729,0.9995348294311275
3500.0,0.014190601497667654,0.9998226393544335
3500.0,0.02080083823051906,0.9999509151584166
3500.0,0.030490241809928712,0.9999922228505479
3500.0,0.04469314338803587,0.9999977921217226
3500.0,0.06551201129710572,0.9999990139467542
3500.0,0.09602868133327577,0.9999996318019087
3500.0,0.14076056368941353,0.999999875199511
3500.0,0.2063293592608744,0.9999999593022154
3500.0,0.3024412760021134,0.9999999872466138
3500.0,0.4433238476456204,0.9999999960887425
3500.0,0.6498320483542196,0.9999999987670839
